Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Increased rainfall volume from future convective storms in the US,https://www.nature.com/articles/s41558-017-0007-7,nature_articles/images_2017/Increased rainfall volume from future convective storms in the US.jpg,"Limitations with climate models have previously prevented accurate diagnosis of future changes in mesoscale convective systems (MCSs). A convection-permitting model now indicates that summer MCSs will triple by 2100 in the United States, with a corresponding increase in rainfall rates and areal extent.","Andreas F. Prein, Changhai Liu, Martyn P. Clark",No publication date,Letter,"Mesoscale convective system (MCS)-organized convective storms with a size of ~100 km have increased in frequency and intensity in the USA over the past 35 years1, causing fatalities and economic losses2. However, their poor representation in traditional climate models hampers the understanding of their change in the future3. Here, a North American-scale convection-permitting model which is able to realistically simulate MSCs4is used to investigate their change by the end-of-century under RCP8.5 (ref.5). A storm-tracking algorithm6indicates that intense summertime MCS frequency will more than triple in North America. Furthermore, the combined effect of a 15–40% increase in maximum precipitation rates and a significant spreading of regions impacted by heavy precipitation results in up to 80% increases in the total MCS precipitation volume, focussed in a 40 km radius around the storm centre. These typically neglected increases substantially raise future flood risk. Current investments in long-lived infrastructures, such as flood protection and water management systems, need to take these changes into account to improve climate-adaptation practices."
Greenhouse gas emission curves for advanced biofuel supply chains,https://www.nature.com/articles/s41558-017-0006-8,nature_articles/images_2017/Greenhouse gas emission curves for advanced biofuel supply chains.jpg,Here emission curves are developed for advanced biofuel supply chains to enhance understanding of the relationship between biofuel supply and its potential contribution to climate change mitigation while accounting for landscape heterogeneity.,"Vassilis Daioglou, Jonathan C. Doelman, Detlef P. van Vuuren",No publication date,Article,"Most climate change mitigation scenarios that are consistent with the 1.5–2 °C target rely on a large-scale contribution from biomass, including advanced (second-generation) biofuels. However, land-based biofuel production has been associated with substantial land-use change emissions. Previous studies show a wide range of emission factors, often hiding the influence of spatial heterogeneity. Here we introduce a spatially explicit method for assessing the supply of advanced biofuels at different emission factors and present the results as emission curves. Dedicated crops grown on grasslands, savannahs and abandoned agricultural lands could provide 30 EJBiofuelyr−1with emission factors less than 40 kg of CO2-equivalent (CO2e) emissions per GJBiofuel(for an 85-year time horizon). This increases to 100 EJBiofuelyr−1for emission factors less than 60 kgCO2e GJBiofuel−1. While these results are uncertain and depend on model assumptions (including time horizon, spatial resolution, technology assumptions and so on), emission curves improve our understanding of the relationship between biofuel supply and its potential contribution to climate change mitigation while accounting for spatial heterogeneity."
Measuring progress from nationally determined contributions to mid-century strategies,https://www.nature.com/articles/s41558-017-0005-9,nature_articles/images_2017/Measuring progress from nationally determined contributions to mid-century strategies.jpg,Achieving the longer-term goals of the Paris Agreement and transformation to a low-carbon society requires an acceleration in electricity generation investment and capacity addition above that outlined in the US Nationally Determined Contribution.,"Gokul Iyer, Catherine Ledna, James H Williams",No publication date,Letter,"The Paris Agreement requires countries to articulate near-term emissions reduction strategies through to 2025 or 2030 by communicating nationally determined contributions (NDCs), as well as encouraging the formulation of long-term low-emission development strategies (Article 4.19)1. In response, many countries have either submitted or are preparing mid-century strategies2. Most NDCs set high-level near-term goals—such as limits on emissions or emissions intensity3—which do not provide information about the extent to which they lay the foundations of technology, infrastructure and institutions for deeper reductions in the future, which is a key question for decision makers. Here, using a state-level model of the US embedded within a global integrated assessment model4,5, we demonstrate that although the US NDC lies on a straight-line emissions pathway towards its mid-century strategy, the resulting energy system transitions involve nonlinear transformations. The rates of capacity additions and capital investments in electricity generation beyond 2025 are more than three times the rates during the next decade. Our results demonstrate the need for global stocktaking exercises to evaluate the NDCs using metrics broader than emissions to better illuminate their effectiveness in addressing the Paris Agreement’s long-term goals6,7."
Increasing frequency of extremely severe cyclonic storms over the Arabian Sea,https://www.nature.com/articles/s41558-017-0008-6,nature_articles/images_2017/Increasing frequency of extremely severe cyclonic storms over the Arabian Sea.jpg,"Post-monsoon season severe cyclonic storms were first observed over the Arabian Sea in 2014 and 2015. Highresolution modelling reveals their increased frequency can be attributed to anthropogenic forcing, and not natural variability.","Hiroyuki Murakami, Gabriel A. Vecchi, Seth Underwood",No publication date,Letter,"In 2014 and 2015, post-monsoon extremely severe cyclonic storms (ESCS)—defined by the WMO as tropical storms with lifetime maximum winds greater than 46 m s−1—were first observed over the Arabian Sea (ARB), causing widespread damage. However, it is unknown to what extent this abrupt increase in post-monsoon ESCSs can be linked to anthropogenic warming, natural variability, or stochastic behaviour. Here, using a suite of high-resolution global coupled model experiments that accurately simulate the climatological distribution of ESCSs, we show that anthropogenic forcing has likely increased the probability of late-season ECSCs occurring in the ARB since the preindustrial era. However, the specific timing of observed late-season ESCSs in 2014 and 2015 was likely due to stochastic processes. It is further shown that natural variability played a minimal role in the observed increase of ESCSs. Thus, continued anthropogenic forcing will further amplify the risk of cyclones in the ARB, with corresponding socio-economic implications."
Warming alters energetic structure and function but not resilience of soil food webs,https://www.nature.com/articles/s41558-017-0002-z,nature_articles/images_2017/Warming alters energetic structure and function but not resilience of soil food webs.jpg,Warming interacts with forest disturbance and drought to shape the energetic structure of soil food webs; these changes can undermine the provision of multiple ecosystem functions in transitional boreal–temperate forests.,"Benjamin Schwarz, Andrew D. Barnes, Nico Eisenhauer",No publication date,Letter,"Climate warming is predicted to alter the structure, stability, and functioning of food webs1,2,3,4,5. Yet, despite the importance of soil food webs for energy and nutrient turnover in terrestrial ecosystems, the effects of warming on these food webs—particularly in combination with other global change drivers—are largely unknown. Here, we present results from two complementary field experiments that test the interactive effects of warming with forest canopy disturbance and drought on energy flux in boreal–temperate ecotonal forest soil food webs. The first experiment applied a simultaneous above- and belowground warming treatment (ambient, +1.7 °C, +3.4 °C) to closed-canopy and recently clear-cut forest, simulating common forest disturbance6. The second experiment crossed warming with a summer drought treatment (−40% rainfall) in the clear-cut habitats. We show that warming reduces energy flux to microbes, while forest canopy disturbance and drought facilitates warming-induced increases in energy flux to higher trophic levels and exacerbates the reduction in energy flux to microbes, respectively. Contrary to expectations, we find no change in whole-network resilience to perturbations, but significant losses in ecosystem functioning. Warming thus interacts with forest disturbance and drought, shaping the energetic structure of soil food webs and threatening the provisioning of multiple ecosystem functions in boreal–temperate ecotonal forests."
Effectiveness of state climate and energy policies in reducing power-sector CO2 emissions,https://www.nature.com/articles/s41558-017-0001-0,nature_articles/images_2017/Effectiveness of state climate and energy policies in reducing power-sector CO2 emissions.jpg,"State policies play a key role in mitigation of power-sector emissions. Analysis of 17 policies in the US shows that mandatory compliance is reducing emissions, with the largest reductions related to greenhouse gas reporting and public benefit funds.","Geoff Martin, Eri Saikawa",No publication date,Article,"States have historically been the primary drivers of climate change policy in the US, particularly with regard to emissions from power plants. States have implemented policies designed either to directly curb greenhouse gas (GHG) emissions from power plants, or to encourage energy efficiency and renewable energy growth. With the federal government withdrawing from the global climate agreement, understanding which state-level policies have successfully mitigated power-plant emissions is urgent. Past research has assessed policy effectiveness using data for periods before the adoption of many policies. We assess 17 policies using the latest data on state-level power-sector CO2emissions. We find that policies with mandatory compliance are reducing power-plant emissions, while voluntary policies are not. Electric decoupling, mandatory GHG registry/reporting and public benefit funds are associated with the largest reduction in emissions. Mandatory GHG registry/reporting and public benefit funds are also associated with a large reduction in emissions intensity."
Climate and water resource change impacts and adaptation potential for US power supply,https://www.nature.com/articles/nclimate3417,nature_articles/images_2017/Climate and water resource change impacts and adaptation potential for US power supply.jpg,"Water-cooled power plants will be affected by changes in water availability and temperature. A system approach examines US thermoelectric power generation and finds whilst individual plants may face constraints, overall the current system can adapt.","Ariel Miara, Jordan E. Macknick, Balazs Fekete",No publication date,Letter,"Power plants that require cooling currently (2015) provide 85% of electricity generation in the United States1,2. These facilities need large volumes of water and sufficiently cool temperatures for optimal operations, and projected climate conditions may lower their potential power output and affect reliability3,4,5,6,7,8,9,10,11. We evaluate the performance of 1,080 thermoelectric plants across the contiguous US under future climates (2035–2064) and their collective performance at 19 North American Electric Reliability Corporation (NERC) sub-regions12. Joint consideration of engineering interactions with climate, hydrology and environmental regulations reveals the region-specific performance of energy systems and the need for regional energy security and climate–water adaptation strategies. Despite climate–water constraints on individual plants, the current power supply infrastructure shows potential for adaptation to future climates by capitalizing on the size of regional power systems, grid configuration and improvements in thermal efficiencies. Without placing climate–water impacts on individual plants in a broader power systems context, vulnerability assessments that aim to support adaptation and resilience strategies misgauge the extent to which regional energy systems are vulnerable. Climate–water impacts can lower thermoelectric reserve margins, a measure of systems-level reliability, highlighting the need to integrate climate–water constraints on thermoelectric power supply into energy planning, risk assessments, and system reliability management."
Higher climatological temperature sensitivity of soil carbon in cold than warm climates,https://www.nature.com/articles/nclimate3421,nature_articles/images_2017/Higher climatological temperature sensitivity of soil carbon in cold than warm climates.jpg,"Soil carbon release remains a highly uncertain climate feedback. Research now shows that the temperature control on carbon turnover is more sensitive in cold climates, supporting projections of a strong carbon–climate feedback from northern soils.","Charles D. Koven, Gustaf Hugelius, William R. Wieder",No publication date,Letter,"The projected loss of soil carbon to the atmosphere resulting from climate change is a potentially large but highly uncertain feedback to warming. The magnitude of this feedback is poorly constrained by observations and theory, and is disparately represented in Earth system models (ESMs)1,2,3. To assess the climatological temperature sensitivity of soil carbon, we calculate apparent soil carbon turnover times4that reflect long-term and broad-scale rates of decomposition. Here, we show that the climatological temperature control on carbon turnover in the top metre of global soils is more sensitive in cold climates than in warm climates and argue that it is critical to capture this emergent ecosystem property in global-scale models. We present a simplified model that explains the observed high cold-climate sensitivity using only the physical scaling of soil freeze–thaw state across climate gradients. Current ESMs fail to capture this pattern, except in an ESM that explicitly resolves vertical gradients in soil climate and carbon turnover. An observed weak tropical temperature sensitivity emerges in a different model that explicitly resolves mineralogical control on decomposition. These results support projections of strong carbon–climate feedbacks from northern soils5,6and demonstrate a method for ESMs to capture this emergent behaviour."
Ocean commitments under the Paris Agreement,https://www.nature.com/articles/nclimate3422,nature_articles/images_2017/Ocean commitments under the Paris Agreement.jpg,The ocean is a key part of the climate system but is often neglected in individual country priorities. Analysis of Nationally Determined Contributions reveals 70% include marine issues. The level of inclusion varies dependent on country factors including vulnerability to rising seas.,"Natalya D. Gallo, David G. Victor, Lisa A. Levin",No publication date,Article,"Under the Paris Agreement nations made pledges known as nationally determined contributions (NDCs), which indicate how national governments are evaluating climate risks and policy opportunities. We find that NDCs reveal important systematic patterns reflecting national interests and capabilities. Because the ocean plays critical roles in climate mitigation and adaptation, we created a quantitative marine focus factor (MFF) to evaluate how governments address marine issues. In contrast to the past, when oceans received minimal attention in climate negotiations, 70% of 161 NDCs we analysed include marine issues. The percentage of the population living in low-lying areas—vulnerable to rising seas—positively influences the MFF, but negotiating group (Annex 1 or small island developing states) is equally important, suggesting political motivations are crucial to NDC development. The analysis reveals gaps between scientific and government attention, including on ocean deoxygenation, which is barely mentioned. Governments display a keen interest in expanding marine research on climate priorities."
Brazilian sugarcane ethanol as an expandable green alternative to crude oil use,https://www.nature.com/articles/nclimate3410,nature_articles/images_2017/Brazilian sugarcane ethanol as an expandable green alternative to crude oil use.jpg,"Biofuels have lower CO2 emissions than fossil fuels, but competing land demands can limit expansion of production. This study shows Brazilian sugarcane ethanol could displace up to 13% of global crude oil consumption by 2045 whilst balancing forest conservation and future land demand for food.","Deepak Jaiswal, Amanda P. De Souza, Stephen P. Long",No publication date,Letter,"Reduction of CO2emissions will require a transition from fossil fuels to alternative energy sources. Expansion of Brazilian sugarcane ethanol1,2provides one near-term scalable solution to reduce CO2emissions from the global transport sector. In contrast to corn ethanol, the Brazilian sugarcane ethanol system may offset 86% of CO2emissions compared to oil use, and emissions resulting from land-use change to sugarcane are paid back in just 2–8 years3,4. But, it has been uncertain how much further expansion is possible given increasing demand for food and animal feed, climate change impacts and protection of natural ecosystems. We show that Brazilian sugarcane ethanol can provide the equivalent of 3.63–12.77 Mb d−1of crude oil by 2045 under projected climate change while protecting forests under conservation5and accounting for future land demand for food and animal feed production. The corresponding range of CO2offsets is 0.55–2.0 Gigatons yr−1. This would displace 3.8–13.7% of crude oil consumption and 1.5–5.6% of net CO2emission globally relative to data for 20146,7."
Outward migration may alter population dynamics and income inequality,https://www.nature.com/articles/nclimate3420,nature_articles/images_2017/Outward migration may alter population dynamics and income inequality.jpg,"Climate change may drive migration from affected regions. This study shows that, because skilled individuals will have greater migration opportunities, climate change may lead parents to have fewer children and invest more in each individual child, with consequences for local income inequality.",Soheil Shayegh,No publication date,Article,"Climate change impacts may drive affected populations to migrate. However, migration decisions in response to climate change could have broader effects on population dynamics in affected regions. Here, I model the effect of climate change on fertility rates, income inequality, and human capital accumulation in developing countries, focusing on the instrumental role of migration as a key adaptation mechanism. In particular, I investigate how climate-induced migration in developing countries will affect those who do not migrate. I find that holding all else constant, climate change raises the return on acquiring skills, because skilled individuals have greater migration opportunities than unskilled individuals. In response to this change in incentives, parents may choose to invest more in education and have fewer children. This may ultimately reduce local income inequality, partially offsetting some of the damages of climate change for low-income individuals who do not migrate."
Anthropogenic climate change detected in European renewable freshwater resources,https://www.nature.com/articles/nclimate3416,nature_articles/images_2017/Anthropogenic climate change detected in European renewable freshwater resources.jpg,Changes in European river flow have amplified the dry-south–wet-north contrast. Model simulations show that anthropogenic climate change accounts for this change with strong decreases in the Mediterranean and weak increases in northern Europe.,"Lukas Gudmundsson, Sonia I. Seneviratne, Xuebin Zhang",No publication date,Letter,
Weakening of the North American monsoon with global warming,https://www.nature.com/articles/nclimate3412,nature_articles/images_2017/Weakening of the North American monsoon with global warming.jpg,"Past studies suggest the North American monsoon will weaken in the future. Correcting for model sea-surface temperature biases, however, reveals a reduction in monsoon-related precipitation due to increased atmospheric stability.","Salvatore Pascale, William R. Boos, Wei Zhang",No publication date,Letter,
Habitat-based conservation strategies cannot compensate for climate-change-induced range loss,https://www.nature.com/articles/nclimate3414,nature_articles/images_2017/Habitat-based conservation strategies cannot compensate for climate-change-induced range loss.jpg,"Distribution modelling of vascular plants, butterflies and grasshoppers in central Europe suggests that habitat-based conservation strategies will be insufficient to save species from regional extinction under twenty-first-century climate change.","Johannes Wessely, Karl Hülber, Franz Essl",No publication date,Letter,
The appeasement effect of a United Nations climate summit on the German public,https://www.nature.com/articles/nclimate3409,nature_articles/images_2017/The appeasement effect of a United Nations climate summit on the German public.jpg,"As a global media event, COP 21 had the potential to enhance understanding and motivate political action. This study shows that although media coverage reached the German public and promoted conference-specific knowledge, this did not translate into active engagement.","Michael Brüggemann, Fenja De Silva-Schmidt, Josephine B. Schmitt",No publication date,Letter,
Potential volcanic impacts on future climate variability,https://www.nature.com/articles/nclimate3394,nature_articles/images_2017/Potential volcanic impacts on future climate variability.jpg,"Projections of future climate do not typically include the effects of volcanic activity. By incorporating a range of volcanic futures into a coupled model, it is shown that volcanic forcing has quantifiable impacts on the time at which anthropogenic signatures emerge across various climate metrics.","Ingo Bethke, Stephen Outten, Peter Thorne",No publication date,Letter,
