Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Hybridization may facilitate in situ survival of endemic species through periods of climate change,https://www.nature.com/articles/nclimate2027,nature_articles/images_2013/Hybridization may facilitate in situ survival of endemic species through periods of climate change.jpg,Predicting species’ chances of survival under climate change requires an understanding of their adaptive potential. Now research into hybridization—one mechanism that could facilitate adaptation—shows that species of the plant genus Pachycladon that survived the Last Glacial Maximum benefited from the transfer of genetic information through hybridization.,"Matthias Becker, Nicole Gruenheit, Peter J. Lockhart",No publication date,Letter,"Predicting survival and extinction scenarios for climate change requires an understanding of the present day ecological characteristics of species and future available habitats, but also the adaptive potential of species to cope with environmental change. Hybridization is one mechanism that could facilitate this. Here we report statistical evidence that the transfer of genetic information through hybridization is a feature of species from the plant genusPachycladonthat survived the Last Glacial Maximum in geographically separated alpine refugia in New Zealand’s South Island. We show that transferred glucosinolate hydrolysis genes also exhibit evidence of intra-locus recombination. Such gene exchange and recombination has the potential to alter the chemical defence in the offspring of hybridizing species. We use a mathematical model to show that when hybridization increases the adaptive potential of species, future biodiversity will be best protected by preserving closely related species that hybridize rather than by conserving distantly related species that are genetically isolated."
Observed and predicted effects of climate change on species abundance in protected areas,https://www.nature.com/articles/nclimate2035,nature_articles/images_2013/Observed and predicted effects of climate change on species abundance in protected areas.jpg,"Will networks of protected areas remain effective as the climate changes? Research into the response of bird populations to climate variance and change attempts to shed light on this issue. Results suggest that despite projected declines in many of the species investigated, most sites that are designated as EU Special Protection Areas in the UK can be expected to retain their conservation value and legal status.","Alison Johnston, Malcolm Ausden, James W. Pearce-Higgins",No publication date,Article,
Water–CO2 trade-offs in electricity generation planning,https://www.nature.com/articles/nclimate2032,nature_articles/images_2013/Water_CO2 trade-offs in electricity generation planning.jpg,The amount of water required for electricity generation is expected to increase as CO2 emissions are reduced. A capacity expansion model of the Texas electricity grid in the USA demonstrates the trade-offs between CO2 emissions and water use in designing the power generation mix. Better understanding of the ‘water–energy nexus’ should help to coordinate mitigation and adaptation planning in the energy sector.,"Mort Webster, Pearl Donohoo, Bryan Palmintier",No publication date,Letter,"In 2011, the state of Texas experienced the lowest annual rainfall on record1, with similar droughts affecting East Africa, China and Australia. Climate change is expected to further increase the likelihood and severity of future droughts2. Simultaneously, population and industrial growth increases demand for drought-stressed water resources3and energy, including electricity. In the US, nearly half of water withdrawals are for electricity generation4, much of which comes from greenhouse gas emitting fossil fuel combustion. The result is a three-way tension among efforts to meet growing energy demands while reducing greenhouse gas emissions and water withdrawals, a critical issue within the so-called water–energy nexus. We focus on this interaction within the electric sector by using a generation expansion planning model to explore the trade-offs. We show that large reductions in CO2emissions would probably increase water withdrawals for electricity generation in the absence of limits on water usage, and that simultaneous restriction of CO2emissions and water withdrawals requires a different mix of energy technologies and higher costs than one would plan to reduce either CO2or water alone."
"Attributing mortality from extreme temperatures to climate change in Stockholm, Sweden",https://www.nature.com/articles/nclimate2022,nature_articles/images_2013/Attributing mortality from extreme temperatures to climate change in Stockholm_ Sweden.jpg,"Climate extremes are on the increase. Research into mortality from extremes of heat in Stockholm now shows that during the period 1980–2009 mortality was double that likely to have occurred without climate change. Moreover, the frequency of cold extremes also increased slightly, despite higher average winter temperatures, contributing to a small increase in mortality during the winter months.","Daniel Oudin Åström, Bertil Forsberg, Joacim Rocklöv",No publication date,Article,
Intra- and intergenerational discounting in the climate game,https://www.nature.com/articles/nclimate2024,nature_articles/images_2013/Intra- and intergenerational discounting in the climate game.jpg,The role of temporal discounting in group decisions is poorly understood. A group experiment on collective risk in the context of climate change is used to analyse cooperative behaviour under different timeframes for the realization of the cooperation benefits. Results show that gains that are delayed significantly into the future—intergenerational discounting—markedly diminish cooperation.,"Jennifer Jacquet, Kristin Hagel, Manfred Milinski",No publication date,Letter,"The difficulty of avoiding dangerous climate change arises from a tension between group and self-interest1,2,3and is exacerbated by climate change’s intergenerational nature4. The present generation bears the costs of cooperation, whereas future generations accrue the benefits if present cooperation succeeds, or suffer if present cooperation fails. Although temporal discounting has long been known to matter in making individual choices5, the extent of temporal discounting is poorly understood in a group setting. We represent the effect of both intra- and intergenerational discounting4,6,7through a collective-risk group experiment framed around climate change. Participants could choose to cooperate or to risk losing an additional endowment with a high probability. The rewards of defection were immediate, whereas the rewards of cooperation were delayed by one day, delayed by seven weeks (intragenerational discounting), or delayed by several decades and spread over a much larger number of potential beneficiaries (intergenerational discounting). We find that intergenerational discounting leads to a marked decrease in cooperation; all groups failed to reach the collective target. Intragenerational discounting was weaker by comparison. Our results experimentally confirm that international negotiations to mitigate climate change are unlikely to succeed if individual countries’ short-term gains can arise only from defection."
Digestion in sea urchin larvae impaired under ocean acidification,https://www.nature.com/articles/nclimate2028,nature_articles/images_2013/Digestion in sea urchin larvae impaired under ocean acidification.jpg,"Larval stages are particularly vulnerable to environmental changes. The impact of ocean acidification on the digestive processes of sea urchin larvae is shown to decrease efficiency owing to a drop in stomach pH. Despite compensatory feeding, the larval energy budget is likely to be affected.","Meike Stumpp, Marian Hu, Sam Dupont",No publication date,Letter,"Larval stages are considered as the weakest link when a species is exposed to challenging environmental changes1,2. Reduced rates of growth and development in larval stages of calcifying invertebrates in response to ocean acidification might be caused by energetic limitations3. So far no information exists on how ocean acidification affects digestive processes in marine larval stages. Here we reveal alkaline (∼pH 9.5) conditions in the stomach of sea urchin larvae. Larvae exposed to decreased seawater pH suffer from a drop in gastric pH, which directly translates into decreased digestive efficiencies and triggers compensatory feeding. These results suggest that larval digestion represents a critical process in the context of ocean acidification, which has been overlooked so far."
Co-benefits of mitigating global greenhouse gas emissions for future air quality and human health,https://www.nature.com/articles/nclimate2009,nature_articles/images_2013/Co-benefits of mitigating global greenhouse gas emissions for future air quality and human health.jpg,"Mitigation of greenhouse gas emissions often reduces co-emitted air pollutants, with advantages for human health. Avoided mortality from air pollution, a co-benefit of CO2 abatement, is estimated under global climate change mitigation scenarios to be in the range of US$50–US$380 per tonne of CO2. This exceeds the projected mitigation costs for 2030 and 2050, and is within the lower range of costs expected in 2100.","J. Jason West, Steven J. Smith, Jean-Francois Lamarque",No publication date,Letter,"Actions to reduce greenhouse gas (GHG) emissions often reduce co-emitted air pollutants, bringing co-benefits for air quality and human health. Past studies1,2,3,4,5,6typically evaluated near-term and local co-benefits, neglecting the long-range transport of air pollutants7,8,9, long-term demographic changes, and the influence of climate change on air quality10,11,12. Here we simulate the co-benefits of global GHG reductions on air quality and human health using a global atmospheric model and consistent future scenarios, via two mechanisms: reducing co-emitted air pollutants, and slowing climate change and its effect on air quality. We use new relationships between chronic mortality and exposure to fine particulate matter13and ozone14, global modelling methods15and new future scenarios16. Relative to a reference scenario, global GHG mitigation avoids 0.5±0.2, 1.3±0.5 and 2.2±0.8 million premature deaths in 2030, 2050 and 2100. Global average marginal co-benefits of avoided mortality are US$50–380 per tonne of CO2, which exceed previous estimates, exceed marginal abatement costs in 2030 and 2050, and are within the low range of costs in 2100. East Asian co-benefits are 10–70 times the marginal cost in 2030. Air quality and health co-benefits, especially as they are mainly local and near-term, provide strong additional motivation for transitioning to a low-carbon future."
Challenges in quantifying Pliocene terrestrial warming revealed by data–model discord,https://www.nature.com/articles/nclimate2008,nature_articles/images_2013/Challenges in quantifying Pliocene terrestrial warming revealed by data_model discord.jpg,"A global data set of proxy-based temperature estimates and biome reconstructions is used to assess the ability of eight climate models to simulate the warm environments of the Pliocene. Model results show a substantial cold bias in the Northern Hemisphere. Sensitivity tests identify temporal variability, the temperature difference over the proxy time range, as an important factor in model–data discrepancies, indicating that future comparisons should focus on time slices with the same orbital forcing","Ulrich Salzmann, Aisling M. Dolan, Zhongshi Zhang",No publication date,Letter,"Comparing simulations of key warm periods in Earth history with contemporaneous geological proxy data is a useful approach for evaluating the ability of climate models to simulate warm, high-CO2climates that are unprecedented in the more recent past1,2,3. Here we use a global data set of confidence-assessed, proxy-based temperature estimates and biome reconstructions to assess the ability of eight models to simulate warm terrestrial climates of the Pliocene epoch. The Late Pliocene, 3.6–2.6 million years ago, is an accessible geological interval to understand climate processes of a warmer world4. We show that model-predicted surface air temperatures reveal a substantial cold bias in the Northern Hemisphere. Particularly strong data–model mismatches in mean annual temperatures (up to 18 °C) exist in northern Russia. Our model sensitivity tests identify insufficient temporal constraints hampering the accurate configuration of model boundary conditions as an important factor impacting on data–model discrepancies. We conclude that to allow a more robust evaluation of the ability of present climate models to predict warm climates, future Pliocene data–model comparison studies should focus on orbitally defined time slices5."
Mapping vulnerability and conservation adaptation strategies under climate change,https://www.nature.com/articles/nclimate2007,nature_articles/images_2013/Mapping vulnerability and conservation adaptation strategies under climate change.jpg,"Risk maps of climate impacts are potentially useful for targeting efforts to minimize ecological losses. However, most such maps only identify exposure to climate hazards. Now research that also identifies the proportion of intact natural vegetation (as a measure of adaptive capacity) provides global estimates of ecoregional vulnerability to climate change.","James E. M. Watson, Takuya Iwamura, Nathalie Butt",No publication date,Letter,"Identification of spatial gradients in ecosystem vulnerability to global climate change and local stressors is an important step in the formulation and implementation of appropriate countermeasures1,2. Here we build on recent work to map ecoregional exposure to future climate, using an envelope-based gauge of future climate stability—defined as a measure of how similar the future climate of a region will be to the present climate3,4. We incorporate an assessment of each ecoregion’s adaptive capacity, based on spatial analysis of its natural integrity—the proportion of intact natural vegetation—to present a measure of global ecosystem vulnerability. The relationship between intactness (adaptive capacity) and stability (exposure) varies widely across ecoregions, with some of the most vulnerable, according to this measure, located in southern and southeastern Asia, western and central Europe, eastern South America and southern Australia. To ensure the applicability of these findings to conservation, we provide a matrix that highlights the potential implications of this vulnerability assessment for adaptation planning and offers a spatially explicit management guide."
The impact of temperature on marine phytoplankton resource allocation and metabolism,https://www.nature.com/articles/nclimate1989,nature_articles/images_2013/The impact of temperature on marine phytoplankton resource allocation and metabolism.jpg,"The effect of temperature on marine phytoplankton growth strategies, metabolism and composition is studied using a range of techniques. This approach indicates that temperature plays a previously unrecognized, critical role in resource allocation and marine phytoplankton elemental ratios, with implications for biogeochemical cycling.","A. Toseland, S. J. Daines, T. Mock",No publication date,Letter,"Marine phytoplankton are responsible for∼50% of the CO2that is fixed annually worldwide, and contribute massively to other biogeochemical cycles in the oceans1. Their contribution depends significantly on the interplay between dynamic environmental conditions and the metabolic responses that underpin resource allocation and hence biogeochemical cycling in the oceans. However, these complex environment–biome interactions have not been studied on a larger scale. Here we use a set of integrative approaches that combine metatranscriptomes, biochemical data, cellular physiology and emergent phytoplankton growth strategies in a global ecosystems model, to show that temperature significantly affects eukaryotic phytoplankton metabolism with consequences for biogeochemical cycling under global warming. In particular, the rate of protein synthesis strongly increases under high temperatures even though the numbers of ribosomes and their associated rRNAs decreases. Thus, at higher temperatures, eukaryotic phytoplankton seem to require a lower density of ribosomes to produce the required amounts of cellular protein. The reduction of phosphate-rich ribosomes2in warmer oceans will tend to produce higher organismal nitrogen (N) to phosphate (P) ratios, in turn increasing demand for N with consequences for the marine carbon cycle due to shifts towards N-limitation. Our integrative approach suggests that temperature plays a previously unrecognized, critical role in resource allocation and marine phytoplankton stoichiometry, with implications for the biogeochemical cycles that they drive."
Crop pests and pathogens move polewards in a warming world,https://www.nature.com/articles/nclimate1990,nature_articles/images_2013/Crop pests and pathogens move polewards in a warming world.jpg,"The extent to which crop pests and pathogens have altered their latitudinal ranges in response to climate change remains largely unknown. Now observations of hundreds of pests and pathogens reveal an average poleward shift of 2.7±0.8 km yr−1 since 1960, supporting the hypothesis of climate-driven pest movement.","Daniel P. Bebber, Mark A. T. Ramotowski, Sarah J. Gurr",No publication date,Letter,"Global food security is threatened by the emergence and spread of crop pests and pathogens. Spread is facilitated primarily by human transportation, but there is increasing concern that climate change allows establishment in hitherto unsuitable regions. However, interactions between climate change, crops and pests are complex, and the extent to which crop pests and pathogens have altered their latitudinal ranges in response to global warming is largely unknown. Here, we demonstrate an average poleward shift of 2.7±0.8 km yr−1since 1960, in observations of hundreds of pests and pathogens, but with significant variation in trends among taxonomic groups. Observational bias, where developed countries at high latitudes detect pests earlier than developing countries at low latitudes, would result in an apparent shift towards the Equator. The observed positive latitudinal trends in many taxa support the hypothesis of global warming-driven pest movement."
Global warming amplified by reduced sulphur fluxes as a result of ocean acidification,https://www.nature.com/articles/nclimate1981,nature_articles/images_2013/Global warming amplified by reduced sulphur fluxes as a result of ocean acidification.jpg,"Using computer simulations, this study quantifies the potential effect of ocean acidification on marine biogenic sulphur emissions and the resulting feedback mechanisms on future climate. It emphasizes that a reduction of anthropogenic carbon dioxide emissions is not only necessary to limit the negative effects of ocean acidification on marine life, but also to avoid amplified climate warming due to changes in biogenic sulphur production.","Katharina D. Six, Silvia Kloster, Ernst Maier-Reimer",No publication date,Letter,"Climate change and decreasing seawater pH (ocean acidification)1have widely been considered as uncoupled consequences of the anthropogenic CO2perturbation2,3. Recently, experiments in seawater enclosures (mesocosms) showed that concentrations of dimethylsulphide (DMS), a biogenic sulphur compound, were markedly lower in a low-pH environment4. Marine DMS emissions are the largest natural source of atmospheric sulphur5and changes in their strength have the potential to alter the Earth’s radiation budget6. Here we establish observational-based relationships between pH changes and DMS concentrations to estimate changes in future DMS emissions with Earth system model7climate simulations. Global DMS emissions decrease by about 18(±3)% in 2100 compared with pre-industrial times as a result of the combined effects of ocean acidification and climate change. The reduced DMS emissions induce a significant additional radiative forcing, of which 83% is attributed to the impact of ocean acidification, tantamount to an equilibrium temperature response between 0.23 and 0.48 K. Our results indicate that ocean acidification has the potential to exacerbate anthropogenic warming through a mechanism that is not considered at present in projections of future climate change."
Sensitivities of extant animal taxa to ocean acidification,https://www.nature.com/articles/nclimate1982,nature_articles/images_2013/Sensitivities of extant animal taxa to ocean acidification.jpg,"The severity of the ecological threat posed by ocean acidification remains poorly understood. Now analysis of the sensitivities of five animal groups to a wide range of CO2 concentrations finds a variety of responses within and between taxa, indicating that acidification will drive substantial changes in ocean ecosystems this century.","Astrid C. Wittmann, Hans-O. Pörtner",No publication date,Article,
Future flood losses in major coastal cities,https://www.nature.com/articles/nclimate1979,nature_articles/images_2013/Future flood losses in major coastal cities.jpg,"Flood losses in coastal cities will rise due to increasing populations and assets. Research now quantifies average losses in the 136 largest coastal cities. Estimated at approximately US$6 billion in 2005, average annual losses could increase to US$52 billion by 2050 on the basis of projected socio-economic change alone. If climate change and subsidence are also considered, current protection will need to be upgraded to avoid unacceptable losses.","Stephane Hallegatte, Colin Green, Jan Corfee-Morlot",No publication date,Letter,"Flood exposure is increasing in coastal cities1,2owing to growing populations and assets, the changing climate3, and subsidence4,5,6. Here we provide a quantification of present and future flood losses in the 136 largest coastal cities. Using a new database of urban protection and different assumptions on adaptation, we account for existing and future flood defences. Average global flood losses in 2005 are estimated to be approximately US$6 billion per year, increasing to US$52 billion by 2050 with projected socio-economic change alone. With climate change and subsidence, present protection will need to be upgraded to avoid unacceptable losses of US$1 trillion or more per year. Even if adaptation investments maintain constant flood probability, subsidence and sea-level rise will increase global flood losses to US$60–63 billion per year in 2050. To maintain present flood risk, adaptation will need to reduce flood probabilities below present values. In this case, the magnitude of losses when floods do occur would increase, often by more than 50%, making it critical to also prepare for larger disasters than we experience today. The analysis identifies the cities that seem most vulnerable to these trends, that is, where the largest increase in losses can be expected."
