Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Mitigation potential and global health impacts from emissions pricing of food commodities,https://www.nature.com/articles/nclimate3155,nature_articles/images_2016/Mitigation potential and global health impacts from emissions pricing of food commodities.jpg,"A coupled agriculture and health modelling framework shows that levying greenhouse gas taxes on food commodities could be a health-promoting climate policy in high-, mid-, and low-income economies.","Marco Springmann, Daniel Mason-D’Croz, Peter Scarborough",No publication date,Article,
Amplified plant turnover in response to climate change forecast by Late Quaternary records,https://www.nature.com/articles/nclimate3146,nature_articles/images_2016/Amplified plant turnover in response to climate change forecast by Late Quaternary records.jpg,"Climate impact projections for plant taxa using models calibrated with palaeo-data for the past 21,000 years increase, on average, the conservation threat status of European and North American plants.","D. Nogués-Bravo, S. Veloz, C. Rahbek",No publication date,Letter,"Conservation decisions are informed by twenty-first-century climate impact projections that typically predict high extinction risk1,2. Conversely, the palaeorecord shows strong sensitivity of species abundances and distributions to past climate changes3, but few clear instances of extinctions attributable to rising temperatures. However, few studies have incorporated palaeoecological data into projections of future distributions. Here we project changes in abundance and conservation status under a climate warming scenario for 187 European and North American plant taxa using niche-based models calibrated against taxa–climate relationships for the past 21,000 years. We find that incorporating long-term data into niche-based models increases the magnitude of projected future changes for plant abundances and community turnover. The larger projected changes in abundances and community turnover translate into different, and often more threatened, projected IUCN conservation status for declining tree taxa, compared with traditional approaches. An average of 18.4% (North America) and 15.5% (Europe) of taxa switch IUCN categories when compared with single-time model results. When taxa categorized as ‘Least Concern’ are excluded, the palaeo-calibrated models increase, on average, the conservation threat status of 33.2% and 56.8% of taxa. Notably, however, few models predict total disappearance of taxa, suggesting resilience for these taxa, if climate were the only extinction driver. Long-term studies linking palaeorecords and forecasting techniques have the potential to improve conservation assessments."
Wireless sensors linked to climate financing for globally affordable clean cooking,https://www.nature.com/articles/nclimate3141,nature_articles/images_2016/Wireless sensors linked to climate financing for globally affordable clean cooking.jpg,"Data from 4,038 households in India show wireless sensors could make clean energy solutions affordable for those at the bottom of the energy pyramid.","Tara Ramanathan, Nithya Ramanathan, Veerabhadran Ramanathan",No publication date,Letter,"Three billion of the world’s poorest people mostly rely on solid biomass for cooking, with major consequences to health1and environment2. We demonstrate the untapped potential of wireless sensors connected to the ‘internet of things’ to make clean energy solutions affordable for those at the bottom of the energy pyramid. This breakthrough approach is demonstrated by a 17-month field study with 4,038 households in India. Major findings include: self-reported data on cooking duration have little correlation with actual usage data from sensors; sensor data revealed that the distribution of high and low users varied over time, and the actual mitigation of climate pollution was only 25% of the projected mitigation; climate credits were shown to significantly incentivize the use of cleaner technologies."
Persistent shift of the Arctic polar vortex towards the Eurasian continent in recent decades,https://www.nature.com/articles/nclimate3136,nature_articles/images_2016/Persistent shift of the Arctic polar vortex towards the Eurasian continent in recent decades.jpg,"The Arctic winter polar vortex has weakened in recent years: this study shows that there has also been a shift in the location of the vortex towards Eurasia. This is related to cryospheric changes, with implications for mid-latitude weather.","Jiankai Zhang, Wenshou Tian, Jinlong Huang",No publication date,Letter,"The wintertime Arctic stratospheric polar vortex has weakened over the past three decades, and consequently cold surface air from high latitudes is now more likely to move into the middle latitudes1,2,3,4,5. However, it is not known if the location of the polar vortex has also experienced a persistent change in response to Arctic climate change and whether any changes in the vortex position have implications for the climate system. Here, through the analysis of various data sets and model simulations, we show that the Arctic polar vortex shifted persistently towards the Eurasian continent and away from North America in February over the past three decades. This shift is found to be closely related to the enhanced zonal wavenumber-1 waves in response to Arctic sea-ice loss, particularly over the Barents–Kara seas (BKS). Increased snow cover over the Eurasian continent may also have contributed to the shift. Our analysis reveals that the vortex shift induces cooling over some parts of the Eurasian continent and North America which partly offsets the tropospheric climate warming there in the past three decades. The potential vortex shift in response to persistent sea-ice loss in the future6,7, and its associated climatic impact, deserve attention to better constrain future climate changes."
Day length unlikely to constrain climate-driven shifts in leaf-out times of northern woody plants,https://www.nature.com/articles/nclimate3138,nature_articles/images_2016/Day length unlikely to constrain climate-driven shifts in leaf-out times of northern woody plants.jpg,"Photoperiod is only an important leaf-out regulator for woody plants in areas with short winters and in lineages that derive from lower latitudes. Consequently, photoperiod constraint on range expansion should be limited to these areas and species.","Constantin M. Zohner, Blas M. Benito, Susanne S. Renner",No publication date,Letter,"The relative roles of temperature and day length in driving spring leaf unfolding are known for few species, limiting our ability to predict phenology under climate warming1,2. Using experimental data, we assess the importance of photoperiod as a leaf-out regulator in 173 woody species from throughout the Northern Hemisphere, and we also infer the influence of winter duration, temperature seasonality, and inter-annual temperature variability. We combine results from climate- and light-controlled chambers with species’ native climate niches inferred from georeferenced occurrences and range maps. Of the 173 species, only 35% relied on spring photoperiod as a leaf-out signal. Contrary to previous suggestions, these species come from lower latitudes, whereas species from high latitudes with long winters leafed out independent of photoperiod. The strong effect of species’ geographic–climatic history on phenological strategies complicates the prediction of community-wide phenological change."
Assessment of the climate commitments and additional mitigation policies of the United States,https://www.nature.com/articles/nclimate3125,nature_articles/images_2016/Assessment of the climate commitments and additional mitigation policies of the United States.jpg,"Analysis of the US’s intended nationally determined contribution (INDC) shows additional policies are likely to be needed for it to meet its promised emissions reduction target, and highlights where deeper cuts could be made.","Jeffery B. Greenblatt, Max Wei",No publication date,Letter,"Current intended nationally determined contributions (INDCs) are insufficient1to meet the Paris Agreement goal of limiting temperature change to between 1.5 and 2.0 °C above pre-industrial levels2, so the effectiveness of existing INDCs will be crucial to further progress. Here we assess the likely range of US greenhouse gas (GHG) emissions in 2025 and whether the US’s INDC can be met, on the basis of updated historical and projected estimates. We group US INDC policies into three categories reflecting potential future policies, and model 17 policies across these categories. With all modelled policies included, the upper end of the uncertainty range overlaps with the 2025 INDC target, but the required reductions are not achieved using reference values. Even if all modelled policies are implemented, additional GHG reduction is probably required; we discuss several potential policies."
Groundwater vulnerability on small islands,https://www.nature.com/articles/nclimate3128,nature_articles/images_2016/Groundwater vulnerability on small islands.jpg,Aquifer characteristics and water use data for 43 widely distributed small island states indicate that 44% are in a state of water stress. While recharge is projected to increase on 12 islands it is projected to decrease by up to 58% on the other 31.,"S. Holding, D. M. Allen, S. C. Van Pelt",No publication date,Letter,"The majority of naturally occurring freshwater on small islands is groundwater, which is primarily recharged by precipitation1. Recharge rates are therefore likely to be impacted by climate change2. Freshwater resources on small islands are particularly vulnerable to climate change because they are limited in size and easily compromised3,4,5. Here we have compiled available aquifer system characteristics and water-use data for 43 small island developing states distributed worldwide, based on local expert knowledge, publications and regional data sets. Current vulnerability was assessed by evaluating the recharge volume per capita. For future vulnerability, climate change projections were used to estimate changes in aquifer recharge. We find that 44% of islands are in a state of water stress, and while recharge is projected to increase by as much as 117% on 12 islands situated in the western Pacific and Indian Ocean, recharge is projected to decrease by up to 58% on the remaining 31 islands. Of great concern is the lack of enacted groundwater protection legislation for many of the small island developing states identified as highly vulnerable to current and future conditions. Recharge indicators, shown alongside the state of legal groundwater protections, provide a global picture of groundwater supply vulnerability under current and future climate change conditions."
Ocean acidification reduces demersal zooplankton that reside in tropical coral reefs,https://www.nature.com/articles/nclimate3122,nature_articles/images_2016/Ocean acidification reduces demersal zooplankton that reside in tropical coral reefs.jpg,"The use of natural high-CO2 sites to assess the impact of ocean acidification on coral reef zooplankton shows a threefold reduction in biomass compared with ambient-CO2 sites. However, zooplankton species distribution is unchanged. The reduction may be partly due to a change in coral species.","Joy N. Smith, Glenn De’ath, Katharina E. Fabricius",No publication date,Article,
Phylogenetic approaches reveal biodiversity threats under climate change,https://www.nature.com/articles/nclimate3126,nature_articles/images_2016/Phylogenetic approaches reveal biodiversity threats under climate change.jpg,"Climate change is expected to lead to significant changes in phylogenetic diversity and endemism at a continental scale in Australia, threatening the hyper-diverse clade of eucalypt trees that dominate much of the continent.","Carlos E. González-Orozco, Laura J. Pollock, Bernd Gruber",No publication date,Letter,"Predicting the consequences of climate change for biodiversity is critical to conservation efforts1,2,3. Extensive range losses have been predicted for thousands of individual species4, but less is known about how climate change might impact whole clades1and landscape-scale patterns of biodiversity5. Here, we show that climate change scenarios imply significant changes in phylogenetic diversity and phylogenetic endemism at a continental scale in Australia using the hyper-diverse clade of eucalypts. We predict that within the next 60 years the vast majority of species distributions (91%) across Australia will shrink in size (on average by 51%) and shift south on the basis of projected suitable climatic space. Geographic areas currently with high phylogenetic diversity and endemism are predicted to change substantially in future climate scenarios. Approximately 90% of the current areas with concentrations of palaeo-endemism6(that is, places with old evolutionary diversity) are predicted to disappear or shift their location. These findings show that climate change threatens whole clades of the phylogenetic tree, and that the outlined approach can be used to forecast areas of biodiversity losses and continental-scale impacts of climate change."
Mapping climatic mechanisms likely to favour the emergence of novel communities,https://www.nature.com/articles/nclimate3127,nature_articles/images_2016/Mapping climatic mechanisms likely to favour the emergence of novel communities.jpg,"Assessment of the emergence of novel climatic combinations, rapid displacement of climatic isoclines, and divergence between temperature and precipitation trends provides an indication of where and why novel communities are likely to emerge.","Alejandro Ordonez, John W. Williams, Jens-Christian Svenning",No publication date,Letter,"Climatic conditions are changing at different rates and in different directions1,2, potentially causing the emergence of novel species assemblages3. Here we identify areas where recent (1901–2013) changes in temperature and precipitation are likely to be producing novel species assemblages through three distinct mechanisms: emergence of novel climatic combinations4,5, rapid displacement of climatic isoclines1,2,6,7,8and local divergences between temperature and precipitation vectors1,2. Novel climates appear in the tropics, while displacement is faster at higher latitudes and divergence is high in the subtropics and mountainous regions. Globally, novel climate combinations so far are rare (3.4% of evaluated cells), mean displacement is 3.7 km decade−1and divergence is high (>60°) for 67% of evaluated cells. Via at least one of the proposed mechanisms, novel species assemblages are likely to be forming in the North American Great Plains and temperate forests, Amazon, South American grasslands, Australia, boreal Asia and Africa. In these areas, temperature- and moisture-sensitive species may be affected by new climates emerging, differential biotic lags to rapidly changing climates or by being pulled in opposite directions along local spatial gradients. These results provide spatially explicit hypotheses about where and why novel communities are likely to emerge due to recent climate change."
Similar estimates of temperature impacts on global wheat yield by three independent methods,https://www.nature.com/articles/nclimate3115,nature_articles/images_2016/Similar estimates of temperature impacts on global wheat yield by three independent methods.jpg,"The impact of climate change on crop yield can be estimated using a variety of methods. Here, a multi-method ensemble is used to quantify ‘method uncertainty’ and improve overall confidence in projections of climate impacts on wheat yields.","Bing Liu, Senthold Asseng, Yan Zhu",No publication date,Article,
Remotely sensed resilience of tropical forests,https://www.nature.com/articles/nclimate3108,nature_articles/images_2016/Remotely sensed resilience of tropical forests.jpg,Remote sensing of tropical forest activity indicates that temporal autocorrelation—an indicator of slow recovery from stress—rises steeply as precipitation falls sufficiently. This offers some support for a tipping point for forest collapse.,"Jan Verbesselt, Nikolaus Umlauf, Marten Scheffer",No publication date,Letter,"Recent work suggests that episodes of drought and heat can bring forests across climate zones to a threshold for massive tree mortality1. As complex systems approach a threshold for collapse they tend to exhibit a loss of resilience, as reflected in declining recovery rates from perturbations2. Trees may be no exception, as at the verge of drought-induced death, trees are found to be weakened in multiple ways, affecting their ability to recover from stress3,4. Here we use worldwide time series of satellite images to show that temporal autocorrelation, an indicator of slow recovery rates5, rises steeply as mean annual precipitation declines to levels known to be critical for tropical forests. This implies independent support for the idea that such forests may have a tipping point for collapse at drying conditions. Moreover, the demonstration that reduced rates of recovery (slowing down) may be detected from satellite data suggests a novel way to monitor resilience of tropical forests, as well as other ecosystems known to be vulnerable to collapse."
The increasing importance of atmospheric demand for ecosystem water and carbon fluxes,https://www.nature.com/articles/nclimate3114,nature_articles/images_2016/The increasing importance of atmospheric demand for ecosystem water and carbon fluxes.jpg,"During periods of hydrologic stress, vegetation productivity is limited by soil moisture supply and atmospheric water demand. This study shows that atmospheric demand has a greater effect in many biomes, with implications for climate change impacts.","Kimberly A. Novick, Darren L. Ficklin, Richard P. Phillips",No publication date,Letter,"Soil moisture supply and atmospheric demand for water independently limit—and profoundly affect—vegetation productivity and water use during periods of hydrologic stress1,2,3,4. Disentangling the impact of these two drivers on ecosystem carbon and water cycling is difficult because they are often correlated, and experimental tools for manipulating atmospheric demand in the field are lacking. Consequently, the role of atmospheric demand is often not adequately factored into experiments or represented in models5,6,7. Here we show that atmospheric demand limits surface conductance and evapotranspiration to a greater extent than soil moisture in many biomes, including mesic forests that are of particular importance to the terrestrial carbon sink8,9. Further, using projections from ten general circulation models, we show that climate change will increase the importance of atmospheric constraints to carbon and water fluxes in all ecosystems. Consequently, atmospheric demand will become increasingly important for vegetation function, accounting for >70% of growing season limitation to surface conductance in mesic temperate forests. Our results suggest that failure to consider the limiting role of atmospheric demand in experimental designs, simulation models and land management strategies will lead to incorrect projections of ecosystem responses to future climate conditions."
Contribution of the Interdecadal Pacific Oscillation to twentieth-century global surface temperature trends,https://www.nature.com/articles/nclimate3107,nature_articles/images_2016/Contribution of the Interdecadal Pacific Oscillation to twentieth-century global surface temperature trends.jpg,"Natural multidecadal climate variability contributes to global mean surface temperature trends. This study quantifies those from the Interdecadal Pacific Oscillation, finding that the largest contributions are during the positive phase, which accelerates warming.","Gerald A. Meehl, Aixue Hu, Shang-Ping Xie",No publication date,Letter,"Longer-term externally forced trends in global mean surface temperatures (GMSTs) are embedded in the background noise of internally generated multidecadal variability1. A key mode of internal variability is the Interdecadal Pacific Oscillation (IPO), which contributed to a reduced GMST trend during the early 2000s1,2,3. We use a novel, physical phenomenon-based approach to quantify the contribution from a source of internally generated multidecadal variability—the IPO—to multidecadal GMST trends. Here we show that the largest IPO contributions occurred in its positive phase during the rapid warming periods from 1910–1941 and 1971–1995, with the IPO contributing 71% and 75%, respectively, to the difference between the median values of the externally forced trends and observed trends. The IPO transition from positive to negative in the late-1990s contributed 27% of the discrepancy between model median estimates of the forced part of the GMST trend and the observed trend from 1995 to 2013, with additional contributions that are probably due to internal variability outside of the Pacific4and an externally forced response from small volcanic eruptions5. Understanding and quantifying the contribution of a specific source of internally generated variability—the IPO—to GMST trends is necessary to improve decadal climate prediction skill."
Resilience of Amazon forests emerges from plant trait diversity,https://www.nature.com/articles/nclimate3109,nature_articles/images_2016/Resilience of Amazon forests emerges from plant trait diversity.jpg,Application of a terrestrial biogeochemical model that simulates diverse forest communities suggests that plant trait diversity may enable the Amazon rainforest to adjust to new climate conditions via a process of ecological sorting.,"Boris Sakschewski, Werner von Bloh, Kirsten Thonicke",No publication date,Letter,"Climate change threatens ecosystems worldwide, yet their potential future resilience remains largely unquantified1. In recent years many studies have shown that biodiversity, and in particular functional diversity, can enhance ecosystem resilience by providing a higher response diversity2,3,4,5. So far these insights have been mostly neglected in large-scale projections of ecosystem responses to climate change6. Here we show that plant trait diversity, as a key component of functional diversity, can have a strikingly positive effect on the Amazon forests’ biomass under future climate change. Using a terrestrial biogeochemical model that simulates diverse forest communities on the basis of individual tree growth7, we show that plant trait diversity may enable the Amazon forests to adjust to new climate conditions via a process of ecological sorting, protecting the Amazon’s carbon sink function. Therefore, plant trait diversity, and biodiversity in general, should be considered in large-scale ecosystem projections and be included as an integral part of climate change research and policy."
Economic tools to promote transparency and comparability in the Paris Agreement,https://www.nature.com/articles/nclimate3106,nature_articles/images_2016/Economic tools to promote transparency and comparability in the Paris Agreement.jpg,"Results from four integrated assessment models show countries’ efforts to cut emissions fall towards the lower end of the social cost of carbon distribution, suggesting insufficient levels of ambition to meet the Paris Agreement goals.","Joseph Aldy, William Pizer, Fuminori Sano",No publication date,Letter,"The Paris Agreement culminates a six-year transition towards an international climate policy architecture based on parties submitting national pledges every five years1. An important policy task will be to assess and compare these contributions2,3. We use four integrated assessment models to produce metrics of Paris Agreement pledges, and show differentiated effort across countries: wealthier countries pledge to undertake greater emission reductions with higher costs. The pledges fall in the lower end of the distributions of the social cost of carbon and the cost-minimizing path to limiting warming to 2 °C, suggesting insufficient global ambition in light of leaders’ climate goals. Countries’ marginal abatement costs vary by two orders of magnitude, illustrating that large efficiency gains are available through joint mitigation efforts and/or carbon price coordination. Marginal costs rise almost proportionally with income, but full policy costs reveal more complex regional patterns due to terms of trade effects."
