Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Enhanced warming constrained by past trends in equatorial Pacific sea surface temperature gradient,https://www.nature.com/articles/s41558-020-00933-3,nature_articles/images_2020/Enhanced warming constrained by past trends in equatorial Pacific sea surface temperature gradient.jpg,"The east–west gradient in equatorial Pacific sea surface temperature has strengthened, but models suggest the opposite in past and future climates. Model ensembles show that the observed trend can arise from internal variability but their gradient weakens in the long term, causing more climate warming.","Masahiro Watanabe, Jean-Louis Dufresne, Hiroaki Tatebe",No publication date,Article,"The equatorial Pacific zonal sea surface temperature (SST) gradient, known to be a pacemaker of global warming, has strengthened since the mid-twentieth century. However, the cause is controversial because a majority of Coupled Model Intercomparison Project Phase 5 (CMIP5) models suggest weakening of the zonal SST gradient from the past to the future. Reconciling this discrepancy is important for the climate change attribution and climate sensitivity assessment. Here we use the CMIP5 ensemble and large ensemble simulations by four climate models to show that the intensifying SST gradient observed during 1951–2010 could arise from internal climate variability. Models and members that simulate historical strengthening of the SST gradient commonly exhibit reversed future trends. Using these models as a constraint, the rate of global-mean temperature rise is amplified by 9–30%, with higher values occurring in low-emission scenarios, because internal variability has a greater impact when the externally forced response is smaller."
Winter temperatures predominate in spring phenological responses to warming,https://www.nature.com/articles/s41558-020-00917-3,nature_articles/images_2020/Winter temperatures predominate in spring phenological responses to warming.jpg,"Spring phenology is influenced by chilling, forcing and photoperiod cues; the phenological response to warming from anthropogenic climate change may be slowed by chilling or photoperiod. Plant species respond to all cues in experiments but under environmental conditions, forcing predominates.","A. K. Ettinger, C. J. Chamberlain, E. M. Wolkovich",No publication date,Article,"Research on woody plant species highlights three major cues that shape spring phenological events: chilling, forcing and photoperiod. Increasing research on the phenological impacts of climate change has led to debate over whether chilling and/or photoperiod cues have slowed phenological responses to warming in recent years. Here we use a global meta-analysis of all published experiments to test the relative effects of these cues. Almost all species show strong responses to all three cues, with chilling being the strongest and photoperiod the weakest. Forecasts from our findings for Central Europe suggest that spring phenology will continue to advance, as stalling effects of chilling generally appear above 4 °C warming in this region. Our results unify both sides of the debate over phenological cues: while all species may respond to all cues strongly in experimental conditions, in current environmental conditions the dominant signal of climate change is from increased forcing."
Changing carbon-to-nitrogen ratios of organic-matter export under ocean acidification,https://www.nature.com/articles/s41558-020-00915-5,nature_articles/images_2020/Changing carbon-to-nitrogen ratios of organic-matter export under ocean acidification.jpg,"The biological pump sequesters carbon to the deep ocean. Ocean acidification, through impacts on plankton and food-web structure, is shown to alter the carbon-to-nitrogen ratio of organic material export, with heterotrophic processes playing a key role.","Jan Taucher, Tim Boxhammer, Ulf Riebesell",No publication date,Article,"Ocean acidification (OA) will affect marine biotas from the organism to the ecosystem level. Yet, the consequences for the biological carbon pump and thereby the oceanic sink for atmospheric CO2are still unclear. Here we show that OA considerably alters the C/N ratio of organic-matter export (C/Nexport), a key factor determining efficiency of the biological pump. By synthesizing sediment-trap data from in situ mesocosm studies in different marine biomes, we find distinct but highly variable impacts of OA on C/Nexport, reaching up to a 20% increase/decrease under partial pressure of CO2(\(p_{{\rm{CO}}_{2}}\)) conditions projected for 2100. These changes are driven by\(p_{{\rm{CO}}_{2}}\)effects on a variety of plankton taxa and corresponding shifts in food-web structure. Notably, our findings suggest a pivotal role of heterotrophic processes in controlling the response of C/Nexportto OA, thus contradicting the paradigm of primary producers as the principal driver of biogeochemical responses to ocean change."
Fuel availability not fire weather controls boreal wildfire severity and carbon emissions,https://www.nature.com/articles/s41558-020-00920-8,nature_articles/images_2020/Fuel availability not fire weather controls boreal wildfire severity and carbon emissions.jpg,"Carbon emissions from fires are generally modelled and predicted from fire weather and climate. Fuel availability drives carbon emissions more strongly than fire weather in boreal forests, highlighting the importance of ecological dynamics for fire–climate feedbacks.","X. J. Walker, B. M. Rogers, M. C. Mack",No publication date,Article,"Carbon (C) emissions from wildfires are a key terrestrial–atmosphere interaction that influences global atmospheric composition and climate. Positive feedbacks between climate warming and boreal wildfires are predicted based on top-down controls of fire weather and climate, but C emissions from boreal fires may also depend on bottom-up controls of fuel availability related to edaphic controls and overstory tree composition. Here we synthesized data from 417 field sites spanning six ecoregions in the northwestern North American boreal forest and assessed the network of interactions among potential bottom-up and top-down drivers of C emissions. Our results indicate that C emissions are more strongly driven by fuel availability than by fire weather, highlighting the importance of fine-scale drainage conditions, overstory tree species composition and fuel accumulation rates for predicting total C emissions. By implication, climate change-induced modification of fuels needs to be considered for accurately predicting future C emissions from boreal wildfires."
Intraspecific diversity as a reservoir for heat-stress tolerance in sweet potato,https://www.nature.com/articles/s41558-020-00924-4,nature_articles/images_2020/Intraspecific diversity as a reservoir for heat-stress tolerance in sweet potato.jpg,"Mass field testing of heat tolerance in 1,973 cultivars of sweet potato (Ipomoea batatas) from 50 countries identifies tolerant cultivars and reveals tolerance-predictive traits for breeding consideration. The work highlights the role of intraspecific diversity for future crop resilience.","Bettina Heider, Quentin Struelens, Olivier Dangles",No publication date,Article,"Stable and sufficient food supplies are increasingly threatened by climatic variability, in particular extreme heat events. Intraspecific crop diversity may be an important biological resource to both understand and maintain crop resilience to extreme conditions. Here using data from a mass field experiment screening for heat tolerance in sweet potato (Ipomoea batatas), we identify 132 heat-tolerant cultivars and breeding lines (6.7%) out of 1,973 investigated. Sweet potato is the world’s fifth most important food crop, and mean conditions experienced by sweet potato by 2070 are predicted to be 1 to 6 °C warmer, negatively impacting most genotypes. We identify canopy temperature depression, chlorophyll content and storage root-flesh colour as predictors of heat tolerance and, therefore, as potential traits for breeding consideration. These results highlight the role of intraspecific biodiversity for the productivity and resilience of food and agricultural systems in the face of climate change."
Dust dominates high-altitude snow darkening and melt over high-mountain Asia,https://www.nature.com/articles/s41558-020-00909-3,nature_articles/images_2020/Dust dominates high-altitude snow darkening and melt over high-mountain Asia.jpg,"Dust deposition in high-mountain Asia lowers snow albedo and hastens melt. Satellite data and models show that dust arrives via transport in elevated aerosol layers and outweighs black carbon impacts at high altitudes, suggesting a growing importance of dust on snowmelt as snowlines rise with warming.","Chandan Sarangi, Yun Qian, Thomas H. Painter",No publication date,Article,"Westerly driven, long-range transportation of dust particles in elevated aerosol layers (EALs) is a persistent phenomenon during spring and summer over the Indian subcontinent. During the snow accumulation season, EALs transport substantial amounts of dust to the snow-covered slopes of high-mountain Asia (HMA). Here we use multiple satellite-based estimates to demonstrate a robust physical association between the EALs and dust-induced snow darkening over HMA. Results from a fully coupled atmosphere–chemistry–snow model support these observations, revealing across HMA a signature of increasing dust-induced snow darkening with surface elevation that peaks near 4,500 m. Moreover, the influence of dust on snow darkening is greater than that of black carbon above 4,000 m. Our findings suggest a discernible role of dust in the observed spatial heterogeneity of snowmelt and snowline trends over HMA and highlight an increasing contribution of dust to snowmelt as the snowline rises with warming."
Right-wing ideology reduces the effects of education on climate change beliefs in more developed countries,https://www.nature.com/articles/s41558-020-00930-6,nature_articles/images_2020/Right-wing ideology reduces the effects of education on climate change beliefs in more developed countries.jpg,"Education increases political polarization on climate change beliefs in the US. Here the authors find that this effect does not generalize to other contexts. Across 64 countries, education has positive effects on climate change beliefs, and interactions with ideology are more nuanced and contextual.","Gabriela Czarnek, Małgorzata Kossowska, Paulina Szwed",No publication date,Article,"The effects of education on people’s climate change beliefs vary as a function of political ideology: for those on the political left, education is related to pro-climate change beliefs, whereas for those on the political right, these effects are weak or negative. This phenomenon has been examined mainly in the US, where climate change has become a highly politicized issue; however, climate change is less politicized in other contexts. Here we analyse the effects of education and political ideology across 64 countries and show that education has positive effects on pro-climate change beliefs at low and mid-levels of development. At higher levels of development, right-wing ideology attenuates (but does not reverse) the positive effects of education. These analyses extend previous findings by systematically investigating the between-country variation in the relationship between education, ideology and climate change beliefs. The current findings suggest that US-centric theories on the topic should not be generally applied to other contexts uncritically."
Electrification of light-duty vehicle fleet alone will not meet mitigation targets,https://www.nature.com/articles/s41558-020-00921-7,nature_articles/images_2020/Electrification of light-duty vehicle fleet alone will not meet mitigation targets.jpg,"Electric vehicles (EV) are often considered as the best chance for reducing light-duty transport emissions. Analysis of US policies shows that required emission reductions exceed feasible EV deployment, and technology alongside behaviour change is needed.","Alexandre Milovanoff, I. Daniel Posen, Heather L. MacLean",No publication date,Article,"Climate change mitigation strategies are often technology-oriented, and electric vehicles (EVs) are a good example of something believed to be a silver bullet. Here we show that current US policies are insufficient to remain within a sectoral CO2emission budget for light-duty vehicles, consistent with preventing more than 2 °C global warming, creating a mitigation gap of up to 19 GtCO2(28% of the projected 2015–2050 light-duty vehicle fleet emissions). Closing the mitigation gap solely with EVs would require more than 350 million on-road EVs (90% of the fleet), half of national electricity demand and excessive amounts of critical materials to be deployed in 2050. Improving average fuel consumption of conventional vehicles, with stringent standards and weight control, would reduce the requirement for alternative technologies, but is unlikely to fully bridge the mitigation gap. There is therefore a need for a wide range of policies that include measures to reduce vehicle ownership and usage."
Increasing ocean stratification over the past half-century,https://www.nature.com/articles/s41558-020-00918-2,nature_articles/images_2020/Increasing ocean stratification over the past half-century.jpg,"Seawater properties—temperature, salinity and density—cause stratification of the water column, limiting vertical exchange. Considering down to 2,000 m, ocean stratification is shown to have increased ~5.3% since 1960, with ~71% of the change occurring in the upper 200 m primarily from warming.","Guancheng Li, Lijing Cheng, John P. Abraham",No publication date,Article,"Seawater generally forms stratified layers with lighter waters near the surface and denser waters at greater depth. This stable configuration acts as a barrier to water mixing that impacts the efficiency of vertical exchanges of heat, carbon, oxygen and other constituents. Previous quantification of stratification change has been limited to simple differencing of surface and 200-m depth changes and has neglected the spatial complexity of ocean density change. Here, we quantify changes in ocean stratification down to depths of 2,000 m using the squared buoyancy frequencyN2and newly available ocean temperature/salinity observations. We find that stratification globally has increased by a substantial 5.3% [5.0%, 5.8%] in recent decades (1960–2018) (the confidence interval is 5–95%); a rate of 0.90% per decade. Most of the increase (~71%) occurred in the upper 200 m of the ocean and resulted largely (>90%) from temperature changes, although salinity changes play an important role locally."
Fine-scale tundra vegetation patterns are strongly related to winter thermal conditions,https://www.nature.com/articles/s41558-020-00916-4,nature_articles/images_2020/Fine-scale tundra vegetation patterns are strongly related to winter thermal conditions.jpg,"Winter conditions are the strongest environmental variable relating to fine-scale patterns in tundra vegetation. Vascular plants, lichens and bryophytes nonetheless show complex responses across environmental gradients, highlighting the importance of local heterogeneity.","Pekka Niittynen, Risto K. Heikkinen, Miska Luoto",No publication date,Article,"Harsh winters are a characteristic element of Arctic ecosystems, yet the importance of winter conditions for Arctic plant communities is still underrepresented in climate change impact studies. Here, we use fine-scale microclimate data with plot-scale records of vascular plants, lichens and bryophytes from three Arctic areas, and show that topographically heterogeneous tundra holds marked spatial variation, especially in winter temperatures. Winter conditions are the strongest environmental variable related to the fine-scale patterns in tundra vegetation, whereas summer temperatures mainly explain the coarse-scale differences among the Arctic areas. Nonetheless, the three plant groups (and also individual species) show often contrasting and complex responses along the local environmental gradients. Our results highlight the importance of local conditions and heterogeneity for tundra plants, and knowing that the Arctic winters are warming faster than summers, a greater focus should be placed on winter conditions in simulations of climate change impacts in tundra ecosystems."
Warming drives ecological community changes linked to host-associated microbiome dysbiosis,https://www.nature.com/articles/s41558-020-0899-5,nature_articles/images_2020/Warming drives ecological community changes linked to host-associated microbiome dysbiosis.jpg,Replicated bromeliad microecosystems were used to examine warming-induced community shifts and changes to tadpole gut microbiome. Tadpole growth was more strongly associated with cascading effects of warming on gut dysbiosis than with direct warming effects or indirect effects on food resources.,"Sasha E. Greenspan, Gustavo H. Migliorini, C. Guilherme Becker",No publication date,Article,"Anthropogenic climate warming affects many biological systems, ranging in scale from microbiomes to biomes. In many animals, warming-related fitness depression appears more closely linked to changes in ecological community interactions than to direct thermal stress. This biotic community framework is commonly applied to warming studies at the scale of ecosystems but is rarely applied at the scale of microbiomes. Here, we used replicated bromeliad microecosystems to show warming effects on tadpole gut microbiome dysbiosis mediated through biotic community interactions. Warming shifted environmental bacteria and arthropod community composition, with linkages to changes in microbial recruitment that promoted dysbiosis and stunted tadpole growth. Tadpole growth was more strongly associated with cascading effects of warming on gut dysbiosis than with direct warming effects or indirect effects on food resources. These results suggest that assessing warming effects on animal health requires an ecological community perspective on microbiome structure and function."
Divergent forest sensitivity to repeated extreme droughts,https://www.nature.com/articles/s41558-020-00919-1,nature_articles/images_2020/Divergent forest sensitivity to repeated extreme droughts.jpg,"Drought frequency will probably increase under climate change, posing a potential risk to forests. Forest response is variable, but subsequent droughts generally have a negative impact at the tree and ecosystem scales, with systems dominated by conifers particularly vulnerable.","William R. L. Anderegg, Anna T. Trugman, John Shaw",No publication date,Letter,"Climate change-driven increases in drought frequency and severity could compromise forest ecosystems and the terrestrial carbon sink1,2,3. While the impacts of single droughts on forests have been widely studied4,5,6, understanding whether forests acclimate to or become more vulnerable to sequential droughts remains largely unknown and is crucial for predicting future forest health. We combine cross-biome datasets of tree growth, tree mortality and ecosystem water content to quantify the effects of multiple droughts at a range of scales from individual trees to the globe from 1900 to 2018. We find that subsequent droughts generally have a more deleterious impact than initial droughts, but this effect differs enormously by clade and ecosystem, with gymnosperms and conifer-dominated ecosystems more often exhibiting increased vulnerability to multiple droughts. The differential impacts of multiple droughts across clades and biomes indicate that drought frequency changes may have fundamentally different ecological and carbon-cycle consequences across ecosystems."
Climate velocity in inland standing waters,https://www.nature.com/articles/s41558-020-0889-7,nature_articles/images_2020/Climate velocity in inland standing waters.jpg,"High warming rates may exceed an organism’s ability to track their thermal habitats. The velocity of climate change in inland standing waters will increase markedly under future warming, making freshwater species particularly vulnerable because their habitat is fragmented in the landscape.","R. Iestyn Woolway, Stephen C. Maberly",No publication date,Article,"Inland standing waters are particularly vulnerable to increasing water temperature. Here, using a high-resolution numerical model, we find that the velocity of climate change in the surface of inland standing waters globally was 3.5 ± 2.3 km per decade from 1861 to 2005, which is similar to, or lower than, rates of active dispersal of some motile species. However, from 2006 to 2099, the velocity of climate change will increase to 8.7 ± 5.5 km per decade under a low-emission pathway such as Representative Concentration Pathway (RCP) 2.6 or 57.0 ± 17.0 km per decade under a high-emission pathway such as RCP 8.5, meaning that the thermal habitat in inland standing waters will move faster than the ability of some species to disperse to cooler areas. The fragmented distribution of standing waters in a landscape will restrict redistribution, even for species with high dispersal ability, so that the negative consequences of rapid warming for freshwater species are likely to be much greater than in terrestrial and marine realms."
Constant carbon pricing increases support for climate action compared to ramping up costs over time,https://www.nature.com/articles/s41558-020-00914-6,nature_articles/images_2020/Constant carbon pricing increases support for climate action compared to ramping up costs over time.jpg,"Introducing carbon prices is considered central to climate change mitigation. This study shows that publics prefer constant carbon cost schedules rather than those that gradually increase, even when average costs are the same, because of a desire to smooth consumption over time.","Michael M. Bechtel, Kenneth F. Scheve, Elisabeth van Lieshout",No publication date,Article,"The introduction of policies that increase the price of carbon is central to limiting the adverse effects of global warming. Conventional wisdom holds that, of the possible cost paths, gradually raising costs relating to climate action will receive the most public support. Here, we explore mass support for dynamic cost paths in four major economies (France, Germany, the United Kingdom and the United States). We find that, for a given level of average costs, increasing cost paths receive little support whereas constant cost schedules are backed by majorities in all countries irrespective of whether those average costs are low or high. Experimental evidence indicates that constant cost paths significantly reduce opposition to climate action relative to increasing cost paths. Preferences for climate cost paths are related to the time horizons of individuals and their desire to smooth consumption over time."
Weakening Atlantic overturning circulation causes South Atlantic salinity pile-up,https://www.nature.com/articles/s41558-020-0897-7,nature_articles/images_2020/Weakening Atlantic overturning circulation causes South Atlantic salinity pile-up.jpg,The slowdown in the Atlantic Meridional Overturning Circulation (AMOC) is remotely detected in an increasing South Atlantic salinity trend. This salinity pile-up is caused by reduced divergence of surface salinity transport under a weakened AMOC.,"Chenyu Zhu, Zhengyu Liu",No publication date,Letter,"The Atlantic Meridional Overturning Circulation (AMOC) is an active component of the Earth’s climate system1and its response to global warming is of critical importance to society. Climate models have shown an AMOC slowdown under anthropogenic warming since the industrial revolution2,3,4, but this slowdown has been difficult to detect in the short observational record5,6,7,8,9,10because of substantial interdecadal climate variability. This has led to the indirect detection of the slowdown from longer-term fingerprints11,12,13,14such as the subpolar North Atlantic ‘warming hole’11. However, these fingerprints, which exhibit some uncertainties15, are all local indicators of AMOC slowdown around the subpolar North Atlantic. Here we show observational and modelling evidence of a remote indicator of AMOC slowdown outside the North Atlantic. Under global warming, the weakening AMOC reduces the salinity divergence and then leads to a ‘salinity pile-up’ remotely in the South Atlantic. This evidence is consistent with the AMOC slowdown under anthropogenic warming and, furthermore, suggests that this weakening has likely occurred all the way into the South Atlantic."
Climate change increases predation risk for a keystone species of the boreal forest,https://www.nature.com/articles/s41558-020-00908-4,nature_articles/images_2020/Climate change increases predation risk for a keystone species of the boreal forest.jpg,Monitoring of snowshoe hare (Lepus americanus) cause-specific mortality and behaviour reveals increased risk of predation from coyote (Canis latrans) in shallow snow. This could disrupt the keystone Canada lynx (Lynx canadensis)–hare predator–prey cycle in North American boreal forests.,"Michael J. L. Peers, Yasmine N. Majchrzak, Stan Boutin",No publication date,Article,"Canada lynx (Lynx canadensis) and snowshoe hares (Lepus americanus) form a keystone predator–prey cycle that has large impacts on the North American boreal forest vertebrate community. Snowshoe hares and lynx are both well-suited for snowy winters, but climate change-associated shifts in snow conditions could lower hare survival and alter cyclic dynamics. Using detailed monitoring of snowshoe hare cause-specific mortality, behaviour and prevailing weather, we demonstrate that hare mortality risk is strongly influenced by variation in snow conditions. Although predation risk from lynx was largely unaffected by snow conditions, coyote (Canis latrans) predation increased in shallow snow. Maximum snow depth in our study area has decreased 33% over the last two decades and predictions based on prolonged shallow snow indicate that future hare survival could resemble that seen during population declines. Our results indicate that climate change could disrupt cyclic dynamics in the boreal forest."
