Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Support for climate policy and societal action are linked to perceptions about scientific agreement,https://www.nature.com/articles/nclimate1295,nature_articles/images_2011/Support for climate policy and societal action are linked to perceptions about scientific agreement.jpg,A significant proportion of the US public believe that climate scientists widely disagree about climate change. Now a survey-based study investigates whether this misperception is important and finds that individuals who believe there is broad scientific disagreement tend to feel less certain that global warming is occurring and show less support for climate policy.,"Ding Ding, Edward W. Maibach, Anthony Leiserowitz",No publication date,Letter,"Although a majority of US citizens think that the president and Congress should address global warming, only a minority think it should be a high priority1. Previous research has shown that four key beliefs about climate change—that it is real, human caused, serious and solvable—are important predictors of support for climate policies2. Other research has shown that organized opponents of climate legislation have sought to undermine public support by instilling the belief that there is widespread disagreement among climate scientists about these points3—a view shown to be widely held by the public1. Here we examine if this misperception is consequential. We show that the misperception is strongly associated with reduced levels of policy support and injunctive beliefs (that is, beliefs that action should be taken to mitigate global warming). The relationship is mediated by the four previously identified key beliefs about climate change, especially people’s certainty that global warming is occurring. In short, people who believe that scientists disagree on global warming tend to feel less certain that global warming is occurring, and show less support for climate policy. This suggests the potential importance of correcting the widely held public misperception about lack of scientific agreement on global warming."
Long-term climate implications of twenty-first century options for carbon dioxide emission mitigation,https://www.nature.com/articles/nclimate1302,nature_articles/images_2011/Long-term climate implications of twenty-first century options for carbon dioxide emission mitigation.jpg,"Decisions about how soon, how quickly and by how much carbon dioxide emissions are reduced will determine whether the climate target of limiting warming to 2 °C can be met. Research reveals that it will probably only be possible if ambitious reductions are implemented within the next two decades and emissions eventually fall to zero.","P. Friedlingstein, S. Solomon, M. R. Raupach",No publication date,Letter,"Long-term future warming is primarily constrained by cumulative emissions of carbon dioxide1,2,3,4. Previous studies have estimated that humankind has already emitted about 50% of the total amount allowed if warming, relative to pre-industrial, is to stay below 2 °C (refs1,2). Carbon dioxide emissions will thus need to decrease substantially in the future if this target is to be met. Here we show how links between near-term decisions, long-term behaviour and climate sensitivity uncertainties constrain options for emissions mitigation. Using a model of intermediate complexity5,6, we explore the implications of non-zero long-term global emissions, combined with various near-term mitigation rates or delays in action. For a median climate sensitivity, a long-term 90% emission reduction relative to the present-day level is incompatible with a 2 °C target within the coming millennium. Zero or negative emissions can be compatible with the target if medium to high emission-reduction rates begin within the next two decades. For a high climate sensitivity, however, even negative emissions would require a global mitigation rate at least as great as the highest rate considered feasible by economic models7,8to be implemented within the coming decade. Only a low climate sensitivity would allow for a longer delay in mitigation action and a more conservative mitigation rate, and would still require at least 90% phase-out of emissions thereafter."
Importance of background climate in determining impact of land-cover change on regional climate,https://www.nature.com/articles/nclimate1294,nature_articles/images_2011/Importance of background climate in determining impact of land-cover change on regional climate.jpg,Both greenhouse gas emissions and changes in land use and cover have modified the Earth’s climate since preindustrial times. A modelling study now shows that the impact of land-cover change on regional climate depends critically on how snow cover and rainfall change under increased greenhouse gases.,"A. J. Pitman, F. B. Avila, N. de Noblet-Ducoudré",No publication date,Letter,"Humans have modified the Earth’s climate through emissions of greenhouse gases and through land-use and land-cover change (LULCC)1. Increasing concentrations of greenhouse gases in the atmosphere warm the mid-latitudes more than the tropics, in part owing to a reduced snow–albedo feedback as snow cover decreases2. Higher concentration of carbon dioxide also increases precipitation in many regions1, as a result of an intensification of the hydrological cycle2. The biophysical effects of LULCC since pre-industrial times have probably cooled temperate and boreal regions and warmed some tropical regions3. Here we use a climate model to show that how snow and rainfall change under increased greenhouse gases dominates how LULCC affects regional temperature. Increased greenhouse-gas-driven changes in snow and rainfall affect the snow–albedo feedback and the supply of water, which in turn limits evaporation. These changes largely control the net impact of LULCC on regional climate. Our results show that capturing whether future biophysical changes due to LULCC warm or cool a specific region therefore requires an accurate simulation of changes in snow cover and rainfall geographically coincident with regions of LULCC. This is a challenge to current climate models, but also provides potential for further improving detection and attribution methods."
Ocean carbon uptake and storage influenced by wind bias in global climate models,https://www.nature.com/articles/nclimate1289,nature_articles/images_2011/Ocean carbon uptake and storage influenced by wind bias in global climate models.jpg,"Global climate models have a well-known bias in the position and strength of the Southern Hemisphere westerly winds. Research reveals that this bias increases carbon uptake by the ocean, reducing atmospheric carbon dioxide concentrations, in climate model simulations—a result that should help constrain uncertainties in climate model projections.","N. C. Swart, J. C. Fyfe",No publication date,Letter,"In global climate model pre-industrial control simulations the Southern Hemisphere westerly winds show a systematic bias in position and strength relative to estimates of their actual position and strength. These wind-stress biases impact the simulated transport of the Antarctic Circumpolar Current1and the nature of Southern Ocean water-mass formation1and may affect the rate of meridional overturning of the global ocean2. The effect they have on oceanic carbon uptake and storage is unknown, however. Here we demonstrate, using a coupled carbon–climate model3, that the wind-stress biases reduce equilibrium ocean carbon storage, redistribute carbon within the ocean and increase oceanic carbon uptake in climate change simulations. The wind-stress biases act directly by influencing Ekman pumping dynamics in the Southern Ocean and also seem to have an indirect effect on the overturning circulation and carbon distribution through the Agulhas leakage and Indo–Atlantic salt flux. Our results indicate that carbon–climate model simulations with the typical pre-industrial wind-stress bias will over-estimate ocean carbon sequestration, and thereby under-estimate atmospheric carbon dioxide concentrations in the twenty-first century, relative to unbiased simulations. The new generation of coupled carbon–climate models may be subject to these wind biases, which could alter their carbon–climate response, although it is worth noting that the uncertainty arising from wind biases that we demonstrate here is one of several uncertainties that affect modelled ocean carbon uptake4."
Emission pathways consistent with a 2 °C global temperature limit,https://www.nature.com/articles/nclimate1258,nature_articles/images_2011/Emission pathways consistent with a 2__C global temperature limit.jpg,The ‘pathway’ the world needs to follow to limit global temperature rise to 2 °C remains uncertain. Analysis that takes technical and economic constraints on reducing emissions into account indicates that emissions need to peak in the next decade and then fall rapidly to have a good chance of achieving this goal.,"Joeri Rogelj, William Hare, Malte Meinshausen",No publication date,Letter,"In recent years, international climate policy has increasingly focused on limiting temperature rise, as opposed to achieving greenhouse-gas-concentration-related objectives. The agreements reached at the United Nations Framework Convention on Climate Change conference in Cancun in 2010 recognize that countries should take urgent action to limit the increase in global average temperature to less than 2 °C relative to pre-industrial levels1. If this is to be achieved, policymakers need robust information about the amounts of future greenhouse-gas emissions that are consistent with such temperature limits. This, in turn, requires an understanding of both the technical and economic implications of reducing emissions and the processes that link emissions to temperature. Here we consider both of these aspects by reanalysing a large set of published emission scenarios from integrated assessment models in a risk-based climate modelling framework. We find that in the set of scenarios with a ‘likely’ (greater than 66%) chance of staying below 2 °C, emissions peak between 2010 and 2020 and fall to a median level of 44 Gt of CO2equivalent in 2020 (compared with estimated median emissions across the scenario set of 48 Gt of CO2equivalent in 2010). Our analysis confirms that if the mechanisms needed to enable an early peak in global emissions followed by steep reductions are not put in place, there is a significant risk that the 2 °C target will not be achieved."
Regional carbon dioxide implications of forest bioenergy production,https://www.nature.com/articles/nclimate1264,nature_articles/images_2011/Regional carbon dioxide implications of forest bioenergy production.jpg,"Substituting fossil fuels with bioenergy from forests, as well as thinning forests to reduce wildfire emissions, has been proposed as a means of cutting carbon dioxide emissions. A study based on inventory data for US West Coast forests now challenges this proposal, and finds that it could lead to 2–14% higher emissions than current management practices over the next 20 years.","Tara W. Hudiburg, Beverly E. Law, Sebastiaan Luyssaert",No publication date,Letter,"Strategies for reducing carbon dioxide emissions include substitution of fossil fuel with bioenergy from forests1, where carbon emitted is expected to be recaptured in the growth of new biomass to achieve zero net emissions2, and forest thinning to reduce wildfire emissions3. Here, we use forest inventory data to show that fire prevention measures and large-scale bioenergy harvest in US West Coast forests lead to 2–14% (46–405 Tg C) higher emissions compared with current management practices over the next 20 years. We studied 80 forest types in 19 ecoregions, and found that the current carbon sink in 16 of these ecoregions is sufficiently strong that it cannot be matched or exceeded through substitution of fossil fuels by forest bioenergy. If the sink in these ecoregions weakens below its current level by 30–60 g C m−2yr−1owing to insect infestations, increased fire emissions or reduced primary production, management schemes including bioenergy production may succeed in jointly reducing fire risk and carbon emissions. In the remaining three ecoregions, immediate implementation of fire prevention and biofuel policies may yield net emission savings. Hence, forest policy should consider current forest carbon balance, local forest conditions and ecosystem sustainability in establishing how to decrease emissions."
Reduced survival of Antarctic benthos linked to climate-induced iceberg scouring,https://www.nature.com/articles/nclimate1232,nature_articles/images_2011/Reduced survival of Antarctic benthos linked to climate-induced iceberg scouring.jpg,"The West Antarctic Peninsula has experienced rapid warming in recent decades. One of the effects has been a loss of the ‘fast-ice’ skin, or frozen layer, that forms on the sea surface each winter and reduces seabed scouring. A study now links increased seabed scouring over the past 25 years to higher benthic mortality, with implications for the region’s biodiversity.","David K. A. Barnes, Terri Souster",No publication date,Letter,"The West Antarctic Peninsula (WAP) is a hotspot of recent rapid regional warming and ice loss1. The WAP sea surface freezes each winter to form a ‘fast-ice’ skin that can reduce iceberg drift and collisions between their keels and the sea bed, in what is termed scouring. Scouring disturbance is thus inversely correlated with fast-ice duration2. We examined long-term records of fast ice, ice scour and mortality of benthos around Rothera research station (WAP) to determine whether there is a biological response from the sea bed coincident with fast-ice changes. Here we show that the duration of fast ice at Rothera has significantly decreased by >5 d yr−1over 25 years and that this is strongly correlated with increased ice scour and mortality of benthos in the shallows. The number of experimental markers at Rothera crushed by iceberg scouring increased over the past decade. We found that survival of one of the most common shallow species3, the bryozoanFenestrulina rugula, is linked to ice-scour frequency and has markedly decreased over the past 12 years. The chance of colonies reaching two years old, the age at which they typically begin to sexually reproduce, has halved since 1997. These findings suggest that increased scouring of the sea bed has led to higher benthic mortality, with implications for the region’s biodiversity."
Ecological–economic optimization of biodiversity conservation under climate change,https://www.nature.com/articles/nclimate1227,nature_articles/images_2011/Ecological_economic optimization of biodiversity conservation under climate change.jpg,Little information exists to guide conservation planning under climate change uncertainty. Now a study combines ecological predictions with an economic decision framework to investigate strategies to minimize extinction risk in one of the world’s most threatened ecosystems—the South African fynbos. The research finds that the best conservation options vary nonlinearly with available budget.,"Brendan A. Wintle, Sarah A. Bekessy, Hugh P. Possingham",No publication date,Letter,"Substantial investment in climate change research has led to dire predictions of the impacts and risks to biodiversity. The Intergovernmental Panel on Climate Change fourth assessment report1cites 28,586 studies demonstrating significant biological changes in terrestrial systems2. Already high extinction rates, driven primarily by habitat loss, are predicted to increase under climate change3,4,5,6. Yet there is little specific advice or precedent in the literature to guide climate adaptation investment for conserving biodiversity within realistic economic constraints7. Here we present a systematic ecological and economic analysis of a climate adaptation problem in one of the world’s most species-rich and threatened ecosystems: the South African fynbos. We discover a counterintuitive optimal investment strategy that switches twice between options as the available adaptation budget increases. We demonstrate that optimal investment is nonlinearly dependent on available resources, making the choice of how much to invest as important as determining where to invest and what actions to take. Our study emphasizes the importance of a sound analytical framework for prioritizing adaptation investments4. Integrating ecological predictions in an economic decision framework will help support complex choices between adaptation options under severe uncertainty. Our prioritization method can be applied at any scale to minimize species loss and to evaluate the robustness of decisions to uncertainty about key assumptions."
Model-based evidence of deep-ocean heat uptake during surface-temperature hiatus periods,https://www.nature.com/articles/nclimate1229,nature_articles/images_2011/Model-based evidence of deep-ocean heat uptake during surface-temperature hiatus periods.jpg,"In some decades, such as 2000–2009, the observed globally averaged surface-temperature time series has shown a flat or slightly negative trend. A modelling study provides evidence that heat uptake by the deep ocean may cause these hiatus periods and may be linked to La Niña-like conditions.","Gerald A. Meehl, Julie M. Arblaster, Kevin E. Trenberth",No publication date,Letter,"There have been decades, such as 2000–2009, when the observed globally averaged surface-temperature time series shows little increase or even a slightly negative trend1(a hiatus period). However, the observed energy imbalance at the top-of-atmosphere for this recent decade indicates that a net energy flux into the climate system of about 1 W m−2(refs2,3) should be producing warming somewhere in the system4,5. Here we analyse twenty-first-century climate-model simulations that maintain a consistent radiative imbalance at the top-of-atmosphere of about 1 W m−2as observed for the past decade. Eight decades with a slightly negative global mean surface-temperature trend show that the ocean above 300 m takes up significantly less heat whereas the ocean below 300 m takes up significantly more, compared with non-hiatus decades. The model provides a plausible depiction of processes in the climate system causing the hiatus periods, and indicates that a hiatus period is a relatively common climate phenomenon and may be linked to La Niña-like conditions."
Cryptic biodiversity loss linked to global climate change,https://www.nature.com/articles/nclimate1191,nature_articles/images_2011/Cryptic biodiversity loss linked to global climate change.jpg,Climate impacts on biodiversity are usually assessed at the morphospecies level. An analysis of the distribution and mitochondrial DNA variability of nine montane aquatic insect species in Europe suggests range contractions will be accompanied by severe loss of genetic diversity. These results imply that morphospecies-scale assessments may greatly underestimate potential biodiversity losses from climate change.,"M. Bálint, S. Domisch, C. Nowak",No publication date,Letter,"Global climate change (GCC) significantly affects distributional patterns of organisms1, and considerable impacts on biodiversity are predicted for the next decades. Inferred effects include large-scale range shifts towards higher altitudes and latitudes2, facilitation of biological invasions3and species extinctions1,3. Alterations of biotic patterns caused by GCC have usually been predicted on the scale of taxonomically recognized morphospecies1. However, the effects of climate change at the most fundamental level of biodiversity—intraspecific genetic diversity—remain elusive4. Here we show that the use of morphospecies-based assessments of GCC effects will result in underestimations of the true scale of biodiversity loss. Species distribution modelling and assessments of mitochondrial DNA variability in nine montane aquatic insect species in Europe indicate that future range contractions will be accompanied by severe losses of cryptic evolutionary lineages and genetic diversity within these lineages. These losses greatly exceed those at the scale of morphospecies. We also document that the extent of range reduction may be a useful proxy when predicting losses of genetic diversity. Our results demonstrate that intraspecific patterns of genetic diversity should be considered when estimating the effects of climate change on biodiversity."
